"alt","comments","facebookUrl","images/0/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","url"
,"54","https://www.facebook.com/tamkrasaee/",,"true","1200",,"100064641337040","561379019360138","201","สู่ขิต 😂","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/330534136_3364185477131130_5698428090868014242_n.jpg?stp=dst-jpg_p280x280&_nc_cat=109&ccb=1-7&_nc_sid=08861d&_nc_ohc=Qi15XanSbjUAX9SQTRl&_nc_ht=scontent-dfw5-1.xx&oh=00_AfAenZK8axQ68La51ziGb9_krlZ0joMch9a_Z5VhpwcdRQ&oe=63F9A5D3","Friday, February 10, 2023 at 8:57 PM","1676091459000","https://www.facebook.com/100064641337040/posts/561379019360138","https://www.facebook.com/tamkrasaee/posts/pfbid0gNuXVXUD63WjZuV8KAp9nq9gxY9mfQ99ktSEKzcBdUH6bW9UeNKCnDkxGQ56n1KVl"
,"408","https://www.facebook.com/tamkrasaee/",,,"4800","https://www.facebook.com/photo.php?fbid=561356882695685&set=a.451405387024169&type=3","100064641337040","561356899362350","4400","M🙄🙄D","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/329977213_735550644841554_6452020739707550958_n.jpg?stp=cp1_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=110474&_nc_ohc=ybDpU1zypXIAX_FSXKw&_nc_ht=scontent-dfw5-2.xx&oh=00_AfBIxFGRCrq1d_BgVULHQm4Pmpm2F2EH8rq7va-cimPF8w&oe=63F80551","Friday, February 10, 2023 at 8:09 PM","1676088569000","https://www.facebook.com/100064641337040/posts/561356899362350","https://www.facebook.com/tamkrasaee/posts/pfbid0Ng19Yc4Hni5HMzF4NJY3xKVcPgt2mPvc94C8i19R8Kd34oCdkqiCiSTgiowKoHVCl"
,"5","https://www.facebook.com/tamkrasaee/",,,"297","https://www.facebook.com/photo.php?fbid=561347452696628&set=a.451405387024169&type=3","100064641337040","561347599363280","23","MOOD 🍄🫦🍄 #TheLastOfUs #HBOGO","https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-6/329981985_1206510750265734_4785889719482488559_n.jpg?stp=cp1_dst-jpg_s526x395&_nc_cat=107&ccb=1-7&_nc_sid=110474&_nc_ohc=zwYSshfOGfIAX8tjmJc&_nc_ht=scontent-dfw5-2.xx&oh=00_AfAXw9YhX5Y60HPlJ39cigb7IAaNfUKdeyW6oESs-CaRoA&oe=63F875C0","Friday, February 10, 2023 at 7:49 PM","1676087397000","https://www.facebook.com/100064641337040/posts/561347599363280","https://www.facebook.com/tamkrasaee/posts/pfbid026iStF1RGGDfmLywMU9NMuydHDSgZyHoWoMrjb7oRF2n2vhA6hsEFQyF73hjc6Kvxl"
,"24","https://www.facebook.com/tamkrasaee/",,,"1300","https://www.facebook.com/photo.php?fbid=560732456091461&set=a.451405387024169&type=3","100064641337040","560732496091457","132","เรื่องราวดีๆเวอร์","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/329597938_711783747098787_3959515426903638645_n.jpg?stp=dst-jpg_p403x403&_nc_cat=109&ccb=1-7&_nc_sid=110474&_nc_ohc=J6xPLx8MnUMAX-XUaPn&_nc_ht=scontent-atl3-1.xx&oh=00_AfB2oHL8-mrKYv4tQarm1fQoYhUYzX4AMTcLryP1THiJZg&oe=63F9A41B","Thursday, February 9, 2023 at 10:31 PM","1676010695000","https://www.facebook.com/100064641337040/posts/560732496091457","https://www.facebook.com/tamkrasaee/posts/pfbid0KA7DrDy4XC3QjAj8TTcMXZfTiTEH4zdP1u9gco288cq4FcxBF3FgjvJx2oZhCjual"
,"58","https://www.facebook.com/tamkrasaee/",,,"1300","https://www.facebook.com/photo.php?fbid=560589899439050&set=a.451405387024169&type=3","100064641337040","560590079439032","473","🤯","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/328768622_725413915774659_243930245014712715_n.jpg?stp=dst-jpg_p403x403&_nc_cat=110&ccb=1-7&_nc_sid=110474&_nc_ohc=5i0u7SD4HgUAX-UCEoM&_nc_ht=scontent-atl3-1.xx&oh=00_AfCDqGEXejOuivgMkfLjtWav_7M7TF8wrvvAlY-aQkpFFg&oe=63F7BDFC","Thursday, February 9, 2023 at 5:48 PM","1675993703000","https://www.facebook.com/100064641337040/posts/560590079439032","https://www.facebook.com/tamkrasaee/posts/pfbid032tCjL7zdm4EeHnMXpPbrPzn3HR3B7Zy8YJYVAwba2migAYNNKLS3etsukRm8Hxizl"
,"326","https://www.facebook.com/tamkrasaee/",,,"2700","https://www.facebook.com/photo.php?fbid=559375712893802&set=a.451405387024169&type=3","100064641337040","559375756227131","965","อย่าลืมรัดเข็มขัด😳","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/329411132_853742055912553_5620235318721818570_n.jpg?stp=dst-jpg_p403x403&_nc_cat=109&ccb=1-7&_nc_sid=110474&_nc_ohc=Aza8ktnYmxwAX8Fx95H&_nc_ht=scontent-atl3-1.xx&oh=00_AfBbB3obWiNi9Fb13tL3V6HdVdRyg8OrbX4otzX8k3adsw&oe=63F8FB70","Wednesday, February 8, 2023 at 12:17 AM","1675844255000","https://www.facebook.com/100064641337040/posts/559375756227131","https://www.facebook.com/tamkrasaee/posts/pfbid0S7K4bi65uKUiw7y2Tm5Eo4HZT882oPHbnyFA3qiMRExULVBmW9DMHdHVNUFtVsazl"
,"58","https://www.facebook.com/tamkrasaee/",,,"1600","https://www.facebook.com/photo.php?fbid=559373389560701&set=a.451405387024169&type=3","100064641337040","559355562895817","359","MOOD","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-6/329396722_1622177024885851_2561933551393170670_n.jpg?stp=dst-jpg_p403x403&_nc_cat=104&ccb=1-7&_nc_sid=110474&_nc_ohc=nzu_YoEtPpMAX8wbqqx&_nc_ht=scontent-atl3-1.xx&oh=00_AfDP3oNlwyPe4D7Klt53SrsuNL1gGKD3l_wYnKW9djOU6A&oe=63F81785","Tuesday, February 7, 2023 at 11:32 PM","1675841523000","https://www.facebook.com/100064641337040/posts/559355562895817","https://www.facebook.com/tamkrasaee/posts/pfbid0GTcMj3581WNwHbs6SWP9KsvscvNn4MoJgf4ym2K9aYpEdDuU3mUtFM444VHikQXpl"
,"5","https://www.facebook.com/tamkrasaee/",,"true","1000",,"100064641337040","559329566231750","260","สวัสดีโรงเรียนที่แสนอบอุ่น #BWITfacts","https://scontent-atl3-1.xx.fbcdn.net/v/t15.5256-10/329771989_1171971103455623_296847093996473126_n.jpg?stp=dst-jpg_p480x480&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=z4Zef27CqCMAX-1oWEf&_nc_ht=scontent-atl3-1.xx&oh=00_AfDLTIn7J8qxjsaMg3bdJKt-MT-oQQXR6-F-yTJGeA6w2g&oe=63F8749C","Tuesday, February 7, 2023 at 10:30 PM","1675837803000","https://www.facebook.com/100064641337040/posts/559329566231750","https://www.facebook.com/tamkrasaee/posts/pfbid02Nk9nd5qZdpfP7Qmr4kQhUa7VJNXgZwVwSXLx93rAVnYM8zU9VcMeP9bQDNzwc3CFl"
,"17","https://www.facebook.com/tamkrasaee/",,"true","380",,"100064641337040","558895226275184","133","แบบนี้ #NewJeans ทั้งวันยังได้ 🗿","https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/326321182_497777925856774_8094049242505733143_n.jpg?stp=dst-jpg_s526x395&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=agRVsdHcEXYAX_BFovu&_nc_ht=scontent-lga3-1.xx&oh=00_AfDMuv8hBArunxAgh0T_kD23JM8cRiw8lOdgXtNfsxZ4vQ&oe=63F7FEDE","Tuesday, February 7, 2023 at 6:20 AM","1675779638000","https://www.facebook.com/100064641337040/posts/558895226275184","https://www.facebook.com/tamkrasaee/posts/pfbid02KRiyZDdmgtciq7CrWSJL17nbc3ip2CDc66vdtcGgfscr4GNWj1fJDyTNyzv9g8XSl"
,"14","https://www.facebook.com/tamkrasaee/",,"true","253",,"100064641337040","558832502948123","32","เหลี่ยมนี้ไม่ได้ผล 😳🥵 . #ฟิตเนส #เทรนเนอร์","https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/329228473_531251925777455_239572163943689882_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=DVdEcRO3GVoAX_OVAWk&_nc_ht=scontent-lga3-1.xx&oh=00_AfAnp_wBux3BkUBRRX5ESWltFbhcIsim07_KHcrUgc4bLQ&oe=63F97F23","Tuesday, February 7, 2023 at 4:43 AM","1675773829000","https://www.facebook.com/100064641337040/posts/558832502948123","https://www.facebook.com/tamkrasaee/posts/pfbid0EKmNByZbPwQvm1KMDnV2XZ1Z3AcfQ4BnpCNj71oXxJPwt2mbx5GcuL6oWhaNTRiQl"
,"417","https://www.facebook.com/tamkrasaee/",,,"2400","https://www.facebook.com/photo.php?fbid=558726036292103&set=a.451405387024169&type=3","100064641337040","558726102958763","1300","หูมันดีเอง เราเปล่านะ 🫣","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/329236833_957950152308117_6827595389420001379_n.jpg?stp=cp1_dst-jpg_p417x417&_nc_cat=106&ccb=1-7&_nc_sid=110474&_nc_ohc=w-T5Wql0SGIAX-OMMFu&_nc_ht=scontent-lga3-1.xx&oh=00_AfC_1Zz6elfSCLYBM5xOab1_xhjADt90sCvIvjDw-uiqzg&oe=63F9765C","Tuesday, February 7, 2023 at 1:51 AM","1675763519000","https://www.facebook.com/100064641337040/posts/558726102958763","https://www.facebook.com/tamkrasaee/posts/pfbid0mChiEm6oa582jEDkPHnJFhnADJbCk2RXtViZLYHeyPwtXxHzjpAUeSsRyFAi8CBel"
,"14","https://www.facebook.com/tamkrasaee/",,"true","377",,"100064641337040","557988463032527","175","MOOD #BLINK","https://scontent-lga3-1.xx.fbcdn.net/v/t15.5256-10/328217738_120330387465110_210985341277229062_n.jpg?stp=dst-jpg_p480x480&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=_VT1F9ouYV4AX_GYA9I&_nc_ht=scontent-lga3-1.xx&oh=00_AfDPnQMMrcqVyLoFsqZJQBOEOzv6MJ_Pqq7BTXqFNQbHmw&oe=63F7B211","Monday, February 6, 2023 at 12:13 AM","1675671206000","https://www.facebook.com/100064641337040/posts/557988463032527","https://www.facebook.com/tamkrasaee/posts/pfbid0svukztmYdou1AFapCAeH96msD9ovxRy3KekV4ATA93C4AZxNUBhpZsAJHYbKpnWBl"
,"164","https://www.facebook.com/tamkrasaee/",,,"2900","https://www.facebook.com/photo.php?fbid=557751803056193&set=a.451405387024169&type=3","100064641337040","557749486389758","891","สวัสดีวันจันทร์ 🌼🌸🌻","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/329029984_5818670604890054_4947269617030115183_n.jpg?stp=cp1_dst-jpg_p480x480&_nc_cat=106&ccb=1-7&_nc_sid=110474&_nc_ohc=GJwt_y0thZAAX9zt2Ne&_nc_ht=scontent-lga3-1.xx&oh=00_AfBA6smbORUcb9ZgUkjKcddaViWkBLYowS7tHmEzy-Gktg&oe=63F87B4B","Sunday, February 5, 2023 at 3:29 PM","1675639742000","https://www.facebook.com/100064641337040/posts/557749486389758","https://www.facebook.com/tamkrasaee/posts/pfbid02k45oFup7qEzb6kzxVPhtcQbbcfHYCaH9ZEaf2Zw559BSo9dFvX3Ksj4h59LAFuRcl"
,"511","https://www.facebook.com/tamkrasaee/",,,"6500","https://www.facebook.com/photo.php?fbid=557745209723519&set=a.451405387024169&type=3","100064641337040","557745256390181","5900","เช้าอันสดใส 🤤☀️","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/328624118_906045720714778_1915599948159600763_n.jpg?stp=dst-jpg_p403x403&_nc_cat=109&ccb=1-7&_nc_sid=110474&_nc_ohc=nGW2UTipRMQAX_x_mk5&_nc_ht=scontent-yyz1-1.xx&oh=00_AfCv7L88O5Ng8xjI76XUw-qVMa-LIDBWHjQzF-cCBwKj7Q&oe=63F7BA78","Sunday, February 5, 2023 at 3:19 PM","1675639196000","https://www.facebook.com/100064641337040/posts/557745256390181","https://www.facebook.com/tamkrasaee/posts/pfbid02myb16qQ1hXfbGaZqCEGU7hwcyhwu2JqWR6KfH5RyxkiGCX9ECQD22zVcziEhwhdUl"
,"35","https://www.facebook.com/tamkrasaee/",,"true","626",,"100064641337040","557430256421681","178","ก็ชัตดาวน์ไปเลยดิ๊ 😈","https://scontent-yyz1-1.xx.fbcdn.net/v/t15.5256-10/327201294_1845832122440762_5187874108374601464_n.jpg?stp=dst-jpg_s552x414&_nc_cat=107&ccb=1-7&_nc_sid=08861d&_nc_ohc=ly5_MW03Sn4AX8rXrZG&_nc_oc=AQmaizL_YRrGuXypK4LwvnrOA3KYnri1xLeO0avyqfkBhlHdkqQcvXUGgkWDg239qUg&_nc_ht=scontent-yyz1-1.xx&oh=00_AfCMYCuTaMIx17KG8NGstE1xx3hxMMRoa5p3UOOiJJue_A&oe=63F8DF6C","Sunday, February 5, 2023 at 6:05 AM","1675605921000","https://www.facebook.com/100064641337040/posts/557430256421681","https://www.facebook.com/tamkrasaee/posts/pfbid0229wTeup1ustjAQ4v6767jR4wRf9Uy8pGno57ybFkGu4yZzrz4rELUWwWXaxGLdm1l"
,"45","https://www.facebook.com/tamkrasaee/",,"true","824",,"100064641337040","557287119769328","207","ก็กระดกขวดไปเลยสิคะ 👁️🫦👁️","https://scontent-yyz1-1.xx.fbcdn.net/v/t15.5256-10/327606103_500503568900999_6855419449075966859_n.jpg?stp=dst-jpg_p480x480&_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=_YkwvyDTQzwAX8ts0jn&_nc_ht=scontent-yyz1-1.xx&oh=00_AfBy_FTmFNmcqPs9ng7opWE1JMtfdlSKKYzZd7dx35v-kA&oe=63F921EC","Sunday, February 5, 2023 at 1:58 AM","1675591124000","https://www.facebook.com/100064641337040/posts/557287119769328","https://www.facebook.com/tamkrasaee/posts/pfbid031LsPdaG6CFJchp4rsCy86tCihZ6FEtGKNPXDALKppK1hf1Tbs8qsry3UMztWGbQdl"
,"137","https://www.facebook.com/tamkrasaee/",,,"6500","https://www.facebook.com/photo.php?fbid=557049639793076&set=a.451405387024169&type=3","100064641337040","557049336459773","1800","นักเดินทางข้ามเวลา 🗿","https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/329218000_3499415330306656_3119362172885230607_n.jpg?stp=dst-jpg_p403x403&_nc_cat=109&ccb=1-7&_nc_sid=110474&_nc_ohc=ym4n2x5c0cAAX9TlQuw&_nc_ht=scontent-yyz1-1.xx&oh=00_AfCQF5pWE7Q_GmSoLzIAo76jRXTORfE4QZY1PWlJnGa4VQ&oe=63F98269","Saturday, February 4, 2023 at 5:39 PM","1675561141000","https://www.facebook.com/100064641337040/posts/557049336459773","https://www.facebook.com/tamkrasaee/posts/pfbid022BpNymHGio1zFiP9Q4Q6WQeZB6oiW4qwexQUat9su1pirQwJXpH9tLCB4ZQaiqwl"
,"313","https://www.facebook.com/tamkrasaee/",,"true","1800",,"100064641337040","556877533143620","1000","ตัวมัมมาก 🐶🫦🐶","https://scontent-yyz1-1.xx.fbcdn.net/v/t15.5256-10/328938838_866261697789904_8513804829906428509_n.jpg?stp=dst-jpg_p403x403&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=NToZRPYBKmQAX9fN4jW&_nc_ht=scontent-yyz1-1.xx&oh=00_AfB5JgsutaS66dgK3D8plWFtxs_4O-KpaBjJfBO-VCfSxw&oe=63F8F8B2","Saturday, February 4, 2023 at 10:37 AM","1675535868000","https://www.facebook.com/100064641337040/posts/556877533143620","https://www.facebook.com/tamkrasaee/posts/pfbid0311ktCsYRtav51aaLZAfR8JSEo3zPgn5Sm81fU4nuYHULTJx1ExWuU4UBkmEDajfzl"
,"55","https://www.facebook.com/tamkrasaee/",,"true","1000",,"100064641337040","556776009820439","451","จะไม่ทนอีกต่อไป","https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/328928222_1237587880448499_5307422415078859676_n.jpg?stp=dst-jpg_s851x315&_nc_cat=107&ccb=1-7&_nc_sid=08861d&_nc_ohc=jk8UDK4jNHUAX926xuy&_nc_ht=scontent-iad3-2.xx&oh=00_AfALS1AtdHZnWczdHwzXHhCMqKVH8B9dEdOwKf5PuK8KZA&oe=63F8479E","Saturday, February 4, 2023 at 7:30 AM","1675524647000","https://www.facebook.com/100064641337040/posts/556776009820439","https://www.facebook.com/tamkrasaee/posts/pfbid09tFMY5u2JUKxFafC6ofWkbMnrRT5t5CwpnYorNy97qDD9aj8PSpSarwHR7PiqakTl"
,"137","https://www.facebook.com/tamkrasaee/",,,"1500","https://www.facebook.com/photo.php?fbid=556652373166136&set=a.451405387024169&type=3","100064641337040","556652779832762","389","MOOD 😂","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/328863800_532915241995001_4849946316555137800_n.jpg?stp=cp1_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=110474&_nc_ohc=9TBRlmJGMD8AX8BhsMy&_nc_ht=scontent-iad3-2.xx&oh=00_AfBFps5cDc7TGoE97QtId695D2od0TdPaj1kW7GHnFNTlw&oe=63F8B5C7","Saturday, February 4, 2023 at 4:18 AM","1675513130000","https://www.facebook.com/100064641337040/posts/556652779832762","https://www.facebook.com/tamkrasaee/posts/pfbid0XKiQ9fJviYv2xFrAtmm4TjGHFinVSEgfnxGV6pSPMZXV3ennZwJq8eG1NkADNuS1l"
,"84","https://www.facebook.com/tamkrasaee/",,"true","414",,"100064641337040","556532309844809","287","ชีวิตจริงยิ่งกว่าจิ้งจก","https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/328788336_726976849040920_2452101398515667142_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=pEFju16-hzYAX9Mb6Gg&_nc_ht=scontent-iad3-2.xx&oh=00_AfCXU_OO57X8XnTAuQqgOVYPGgk3uaaUYmn7L7qYtWl33Q&oe=63F89A04","Friday, February 3, 2023 at 11:55 PM","1675497346000","https://www.facebook.com/100064641337040/posts/556532309844809","https://www.facebook.com/tamkrasaee/posts/pfbid02cKZGeKUdBQFPXgBu7MzAtXyBD2vLxnFAuNJ4CdQ6BhnvV5uYEZE8s7JcPxepgbg9l"
,"24","https://www.facebook.com/tamkrasaee/",,"true","344",,"100064641337040","556525273178846","94","ใจพองโตจนละละลอย 😳","https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/328563626_713040477042640_5401534921224064171_n.jpg?stp=dst-jpg_s526x395&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=aEZRkzQMO_sAX9Gx5NT&_nc_ht=scontent-iad3-2.xx&oh=00_AfBnysZxwCRFmo6AxHIBpQtLOeq-_bYOXUrKlyVy7DcT-A&oe=63F9206A","Friday, February 3, 2023 at 11:41 PM","1675496484000","https://www.facebook.com/100064641337040/posts/556525273178846","https://www.facebook.com/tamkrasaee/posts/pfbid0bZL1WhMATbtTNYCqAeTpPHAtXt9LZPYxaeZJ3Khwh83opfpGraLoYWM4x7SQafUrl"
,"15","https://www.facebook.com/tamkrasaee/",,,"1600","https://www.facebook.com/photo.php?fbid=556476159850424&set=a.451405387024169&type=3","100064641337040","556476446517062","44","ตัวแคร์จะแม่เพื่อ 😳 #SamsungThailand #GalaxyS23 #SamsungUnpacked #sharetheepic","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/328992269_874976300451500_7760300068051828425_n.jpg?stp=dst-jpg_p180x540&_nc_cat=108&ccb=1-7&_nc_sid=110474&_nc_ohc=9zICnGbixScAX_oDeRx&_nc_ht=scontent-iad3-2.xx&oh=00_AfD2JXP15OTN2IiFzVeudKrw2wJR6VCk3QcU9Nn5GBx9Ng&oe=63F7AFE7","Friday, February 3, 2023 at 9:45 PM","1675489546000","https://www.facebook.com/100064641337040/posts/556476446517062","https://www.facebook.com/tamkrasaee/posts/pfbid02nHAojTujAW7FsVWndpujytVNeqN5F1ewpDDmGfVEZW9L9CbAB9hUdPhiW6GosAJVl"
,"62","https://www.facebook.com/tamkrasaee/",,,"1100","https://www.facebook.com/photo.php?fbid=556444176520289&set=a.451405387024169&type=3","100064641337040","556444363186937","137","อดเลย 😳","https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/328863648_1135286237143544_6558268629583847289_n.jpg?stp=cp1_dst-jpg_p480x480&_nc_cat=108&ccb=1-7&_nc_sid=110474&_nc_ohc=owhNzur8mLAAX-kk3GF&_nc_ht=scontent-sea1-1.xx&oh=00_AfBGTjHngEsfpWr82OeCnt5DC0IiUhDkLxyfzSDeT5raug&oe=63F86C3F","Friday, February 3, 2023 at 8:40 PM","1675485608000","https://www.facebook.com/100064641337040/posts/556444363186937","https://www.facebook.com/tamkrasaee/posts/pfbid02iWRRyXB9eAMDihmyrUF9PwVeeSbtXTSTzBtbqVVGRUUbQ6GqHeYcxMaXkxmxMkLdl"
,"187","https://www.facebook.com/tamkrasaee/",,"true","628",,"100064641337040","555975276567179","329","สวัสดีวันหยุด 😝","https://scontent-sea1-1.xx.fbcdn.net/v/t15.5256-10/327366521_1904591636548189_7356596157319725731_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=08861d&_nc_ohc=AndsEGnRidcAX8I-5DB&_nc_ht=scontent-sea1-1.xx&oh=00_AfDaeHEEht0GOCHBFK7BkvyWaZd5Gw7aQYl0xPzFkCtTuw&oe=63F7DAFC","Friday, February 3, 2023 at 5:18 AM","1675430312000","https://www.facebook.com/100064641337040/posts/555975276567179","https://www.facebook.com/tamkrasaee/posts/pfbid0wxHv3zdvZSm8qAok2H7PmT9j4hPArauX3G3zSwJTxNrDVymNQXTtA6PkUh54MrAbl"
,"16","https://www.facebook.com/tamkrasaee/",,,"569","https://www.facebook.com/photo.php?fbid=555815803249793&set=a.451405387024169&type=3","100064641337040","555815899916450","139","👁️👄👁️💦","https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/327976219_1154734798513617_6765135023179775185_n.jpg?stp=dst-jpg_p403x403&_nc_cat=108&ccb=1-7&_nc_sid=110474&_nc_ohc=NVnA7PN8jXEAX9hvryH&_nc_ht=scontent-sea1-1.xx&oh=00_AfBJAPHqNsYa2qdcULtxKt7ElbSBF36s2Jrghg6QULGB4w&oe=63F98CF7","Friday, February 3, 2023 at 12:14 AM","1675412043000","https://www.facebook.com/100064641337040/posts/555815899916450","https://www.facebook.com/tamkrasaee/posts/pfbid02EYYQWTy4at1qCqpqkgtq5iWwcAANNXGKrujTBzS2z6iP5NZsDKhfhuPwDD1NHY3Ql"
,"81","https://www.facebook.com/tamkrasaee/",,,"1500","https://www.facebook.com/photo.php?fbid=555798856584821&set=a.451405387024169&type=3","100064641337040","555798883251485","214","MOOD 🤯","https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/329028782_852481985835023_6142250680407410452_n.jpg?stp=dst-jpg_p403x403&_nc_cat=106&ccb=1-7&_nc_sid=110474&_nc_ohc=tbyNUub3nPEAX9YFcZy&_nc_oc=AQlLMShZ_uPplCeHgxly0zHAmdb1pN_xcUItySmRBnxuPToQggUPGj9YHOfzoHg-A3A&_nc_ht=scontent-sea1-1.xx&oh=00_AfBwbhEVj-GHQ-6BN-Eyo3DYV2FfbFNo--hrK_lUdHcyFg&oe=63F962FF","Thursday, February 2, 2023 at 11:44 PM","1675410262000","https://www.facebook.com/100064641337040/posts/555798883251485","https://www.facebook.com/tamkrasaee/posts/pfbid037F8jLjbmhie5ZXpjSaJ5Fge1Acd9kBi56xztdMX1aSJMT2nHMGg7YCZRDiFU3zuol"
,"26","https://www.facebook.com/tamkrasaee/",,,"830","https://www.facebook.com/photo.php?fbid=555657479932292&set=a.451405387024169&type=3","100064641337040","555657539932286","256","เกียมตัวเลอ 😳","https://scontent-sea1-1.xx.fbcdn.net/v/t39.30808-6/329014319_1893855207649067_8499441271710112260_n.jpg?stp=dst-jpg_p403x403&_nc_cat=104&ccb=1-7&_nc_sid=110474&_nc_ohc=ng0dYbBU6akAX9l6MVC&_nc_ht=scontent-sea1-1.xx&oh=00_AfA_lNTViMYNCvrR8sUB68ItGN2xwmGalkxcweSi2BfDcg&oe=63F85A10","Thursday, February 2, 2023 at 6:25 PM","1675391108000","https://www.facebook.com/100064641337040/posts/555657539932286","https://www.facebook.com/tamkrasaee/posts/pfbid02G8w8MvUPz9vj4qw8XyCpx8jpPCZHipbuoapQffLvdmSGqd4bEuEVq8RE7LeKstBpl"
,"1","https://www.facebook.com/tamkrasaee/",,"true","18",,"100064641337040","555245303306843","7","ชวนเที่ยวแบบแบดบอย 😂😳","https://scontent-lhr8-1.xx.fbcdn.net/v/t15.5256-10/328642185_548323363901880_646399258375117689_n.jpg?stp=dst-jpg_p403x403&_nc_cat=107&ccb=1-7&_nc_sid=08861d&_nc_ohc=SBeeZW0AeqgAX8KzRut&_nc_ht=scontent-lhr8-1.xx&oh=00_AfDT5J0iagBRsnuEQR6tAQcD6vkH3HyGE5owmPO8PTgnQA&oe=63F8DF59","Thursday, 2 February 2023 at 04:22","1675340537000","https://www.facebook.com/100064641337040/posts/555245303306843","https://www.facebook.com/tamkrasaee/posts/pfbid0iDiMsjbo2oy3RMLHiHTHxYa2hxg1i8TGPeahN5GK7c1vEyXMdTwVYHkWPH5obJq8l"
,"40","https://www.facebook.com/tamkrasaee/",,,"2900","https://www.facebook.com/photo.php?fbid=555021466662560&set=a.451405387024169&type=3","100064641337040","554988913332482","746","ดูแลตัวเองกันให้ดี มันอันตราย 😶‍🌫️","https://scontent-lhr8-1.xx.fbcdn.net/v/t39.30808-6/327970584_1545997172535154_7584893679760938887_n.jpg?stp=dst-jpg_p403x403&_nc_cat=111&ccb=1-7&_nc_sid=110474&_nc_ohc=aR6YiyT6VcsAX_GtJZn&_nc_ht=scontent-lhr8-1.xx&oh=00_AfB8X3bW6q7r4I5Hlp_RHU8a3Yw7KsZdow4iTfKtJJFKJg&oe=63F8F751","Wednesday, 1 February 2023 at 19:10","1675307426000","https://www.facebook.com/100064641337040/posts/554988913332482","https://www.facebook.com/tamkrasaee/posts/pfbid02F75zarsuEpeMAQWz9KmZ2wZ8c7qKSU2RtNiFgXUN733ibJSJqokHKYXQB6d2RamPl"
,"17","https://www.facebook.com/tamkrasaee/",,,"439","https://www.facebook.com/photo.php?fbid=554523380045702&set=a.451405387024169&type=3","100064641337040","554523393379034","164","(\_/) ( •_•) / > รักเลย","https://scontent-lhr8-2.xx.fbcdn.net/v/t39.30808-6/323442262_5611252312318866_7264846457885075122_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=110474&_nc_ohc=sPFtppy7ng8AX8qPE-a&_nc_ht=scontent-lhr8-2.xx&oh=00_AfA33FDrkT7TrhPNSo04CirFeMZtKmKQXgk_J3Q493r7dQ&oe=63F953AD","Wednesday, 1 February 2023 at 04:24","1675254248000","https://www.facebook.com/100064641337040/posts/554523393379034","https://www.facebook.com/tamkrasaee/posts/pfbid02T5Z7GrsraixVejz3QgmtM4Au5kCygPGoANAwr9M9jkTfZXwuAfik8nNyr2nVNBZ4l"
